label,text
1,I'm honored to receive the endorsement of the Police Officers Association of Michigan. I look forward to continuing to work with Michigan law enforcement as they protect our local communities.
0,"There's no place like home. Thanks to my new Selma mask, I get to represent #CA21 while also protecting myself and others."
1,They stand up for their patients; let's stand up for our nurses! Let's ensure that they have the best working conditions possible! I support our SEIU 121RN nurses.
0,I couldn't be prouder to endorse my close friend and colleague Lou Barletta for the U.S. Senate! Lou embodies exactly the right leadership qualities needed to represent and defend all Pennsylvanians in...
1,"ICYMI: My primary goal of our new majority is to make America's greatness apply fairly and equitably to all Americans.  With this singular goal in mind, I am declaring my candidacy for Majority Whip."
0,"I don't always discuss the cinematic mastery of Dances with Wolves with Kevin Costner... but when I do, I do it in Manchester. (We may not agree on politics, but we do on film.)"
0,"No tax dollars are being spent on this call. If you have any prayer requests, please respond to this post @johnsonleads w/ your comments. I will be checking throughout the evening."
0,"I voted early for @judgehagedorn. If you haven't done so yet, make sure you get out Tuesday to vote!"
0,I want to thank the citizens of Virginia's third congressional district for their strong vote of confidence in me and my record fighting for them in Washington.
0,I worked with Mike Pompeo in the House. Mike is a superb pick for our next Secretary of State and a great American. I know he will serve our country well.
0,"NOT ALL SUPER HEROES WEAR CAPES!

I want to acknowledge and thank our state's healthcare professionals for their commitment to the health and well-being of our communities during these stressful times."
1,"I recently had the opportunity to join @terrymeiners at @840WHAS and we talked about the economy, military funding, and infrastructure.  

You can listen to the full interview at"
0,Thank you @IndivisibleOCTX for inviting me to speak to you this evening! I always enjoy chatting with my constituents when I'm home!
1,"Thank you Assemblyman Tom Lackey for your endorsement, and support along the campaign trail! I look forward to continue working with you for the betterment of our communities."
0,Congratulations High School Senior Athletes! You have shown great resilience and strength during these crazy times. I wish you the best!
0,"I agree with the words of my friend @GregAbbot_TX -- We support law enforcement in Texas, and we must continue to #BacktheBlue, not defund them."
0,"Ramadan Mubarak to all those observing the start of this holy month. I wish all members of New Hampshire's Muslim community a safe, healthy, and peaceful Ramadan."
1,"As a conferee, I helped finalize negotiations and secure several items on the FAST Act, which included many provisions designed to address Louisiana's traffic problems &amp; substantial increases in federal highway funding for LA.  (5/5)"
0,"Last night, I was honored to join @JohnJoyceForPA and @CarolMillerWV at the 7th Annual @WestmorelandGOP  Reagan Dinner!"
0,"Today, as we celebrate #WomensEqualityDay, I'm grateful for all the women who came before me and paved the way for me to become the first woman to represent southern New Mexico in Congress."
0,"From the hearty handful who came out to see me at the Government Repair Ice Shack, to the thousands at Boom Island for @amyklobuchar's winter wonderland announcement, I [?] Minnesota, the #BoldNorth and"
1,I look forward to presenting medals to these outstanding veterans later this morning. https://twitter.com/9and10News/status/892342898930450432 QT @9and10News Representative John Moolenaar is presenting military service medals to two Northern Michigan Veterans.
0,I'm working diligently to hold China accountable for its inconspicuous attempts to gather data on American citizens. We cannot let our guard down; the Communists never do.
0,"Congratulations, @wmspowers on your special election victory. I know you will serve Tennesseans well in the state Senate!"
1,Thank you Press Democrat for endorsing my reelection to Congress!  I am humbled and honored to have earned your support. https://www.pressdemocrat.com/opinion/10462710-181/pd-editorial-thompson-is-an
0,"I stand in solidarity with those marching in #MarchForScience rallies around the country and world. They are marching for common sense, for facts, for investments in STEM education. They're marching for the future."
1,"I joined Fox News this morning to discuss how Joe Biden has the character, record and strategy to not only win in November, but also to put our nation back track to a better future."
0,"I am pleased to see #USMCA  pass the House with strong bipartisan support.
 Idaho farmers and ranchers need fair, free trade to compete and this deal provides a level playing field."
1,"Thank you, @POTUS for signing this important piece of legislation into law. Our brave troops protect all that we hold dear.  I am proud to fully support our military."
0,The crowd is fired up in North Charleston! I know everyone is ready to hear from
1,"Today, I'm going to make a very important announcement about the opioid crisis in West Virginia. Stay tuned. -JM"
0,"On July 20th, I plan on standing in solidarity with workers across the country and #StrikeForBlackLives. https://twitter.com/SEIU/status/1280924120570572801 QT @SEIU BREAKING: Workers just announced a #StrikeForBlackLives on July 20. 

Join: http://J20StrikeForBlackLives.org"
0,"As a son of Puerto Rico, I take offense to Rick Scott using our people as a political prop for his stumbling campaign. We deserve better!"
1,"The enthusiasm behind taking back the House is undeniable. I'm committed to doing everything I can to win back the House in 2020, and to that end, I'm writing another check for $1m this week!"
1,"I wanted to represent my community in Washington so I could get to work for them, and that is exactly what I have done since day one."
1,I'm very proud to receive the support of @SEIUNJ_COUNCIL and @SierraClub and pledge to continue fighting for economic and environmental justice
